collectionDate,siteID,feature,featureSecondary,value
2008-05-01,60,magnesium,Undiluted,2188
2008-05-01,A,magnesium,Undiluted,NULL
2008-05-01,F,magnesium,Undiluted,NULL
2008-05-01,G,magnesium,Undiluted,NULL
2008-05-01,I,magnesium,Undiluted,NULL
2008-05-01,J,magnesium,Undiluted,NULL
2008-05-01,K,magnesium,Undiluted,NULL
2008-05-01,L,magnesium,Undiluted,NULL
2008-05-01,O,magnesium,Undiluted,NULL
2008-05-01,P,magnesium,Undiluted,NULL
2008-05-01,R,magnesium,Undiluted,NULL
2008-05-01,V,magnesium,Undiluted,NULL
2008-11-01,9,magnesium,Undiluted,1526
2008-11-01,12,magnesium,Undiluted,NULL
2008-11-01,24,magnesium,Undiluted,NULL
2008-11-01,32,magnesium,Undiluted,1362
2008-11-01,37,magnesium,Undiluted,1352
2008-11-01,38,magnesium,Undiluted,1686
2008-11-01,40,magnesium,Undiluted,1366
2008-11-01,41,magnesium,Undiluted,1370
2008-11-01,44,magnesium,Undiluted,1370
2008-11-01,45,magnesium,Undiluted,1288
2008-11-01,50,magnesium,Undiluted,1354
2008-11-01,53,magnesium,Undiluted,1358
2008-11-01,A,magnesium,Undiluted,1452
2008-11-01,F,magnesium,Undiluted,1410
2008-11-01,G,magnesium,Undiluted,1366
2008-11-01,I,magnesium,Undiluted,1762
2008-11-01,O,magnesium,Undiluted,1626
2008-11-01,T,magnesium,Undiluted,1332
2008-11-01,V,magnesium,Undiluted,1360
2009-04-01,1,magnesium,Undiluted,1708
2009-04-01,2,magnesium,Undiluted,1724
2009-04-01,4,magnesium,Undiluted,1674
2009-04-01,5,magnesium,Undiluted,1668
2009-04-01,6,magnesium,Undiluted,1710
2009-04-01,9,magnesium,Undiluted,1682
2009-04-01,12,magnesium,Undiluted,1728
2009-04-01,24,magnesium,Undiluted,1818
2009-04-01,32,magnesium,Undiluted,1744
2009-04-01,37,magnesium,Undiluted,1714
2009-04-01,38,magnesium,Undiluted,1712
2009-04-01,40,magnesium,Undiluted,1680
2009-04-01,41,magnesium,Undiluted,1680
2009-04-01,44,magnesium,Undiluted,1678
2009-04-01,45,magnesium,Undiluted,1640
2009-04-01,50,magnesium,Undiluted,1674
2009-04-01,53,magnesium,Undiluted,1596
2009-04-01,60,magnesium,Undiluted,1738
2009-04-01,A,magnesium,Undiluted,1700
2009-04-01,F,magnesium,Undiluted,1774
2009-04-01,O,magnesium,Undiluted,1676
2009-04-01,V,magnesium,Undiluted,1798
2009-04-01,"Lac N",magnesium,Undiluted,1634
2009-04-01,"Lac S",magnesium,Undiluted,1812
2009-08-01,1,magnesium,Undiluted,1003
2009-08-01,5,magnesium,Undiluted,1062
2009-08-01,6,magnesium,Undiluted,1044
2009-08-01,9,magnesium,Undiluted,1086
2009-08-01,9,magnesium,Undiluted,988
2009-08-01,12,magnesium,Undiluted,1000
2009-08-01,24,magnesium,Undiluted,1080
2009-08-01,32,magnesium,Undiluted,1047
2009-08-01,36,magnesium,Undiluted,1041
2009-08-01,37,magnesium,Undiluted,1038
2009-08-01,38,magnesium,Undiluted,1378
2009-08-01,40,magnesium,Undiluted,1073
2009-08-01,41,magnesium,Undiluted,978
2009-08-01,44,magnesium,Undiluted,956
2009-08-01,45,magnesium,Undiluted,1039
2009-08-01,50,magnesium,Undiluted,1091
2009-08-01,53,magnesium,Undiluted,1011
2009-08-01,60,magnesium,Undiluted,983
2009-08-01,A,magnesium,Undiluted,1043
2009-08-01,F,magnesium,Undiluted,1065
2009-08-01,I,magnesium,Undiluted,1059
2009-08-01,O,magnesium,Undiluted,1045
2009-08-01,V,magnesium,Undiluted,1026
2009-08-01,"Lac S",magnesium,Undiluted,1026
2009-12-01,5,magnesium,Undiluted,1028
2009-12-01,6,magnesium,Undiluted,1075
2009-12-01,9,magnesium,Undiluted,1022
2009-12-01,9,magnesium,Undiluted,995
2009-12-01,12,magnesium,Undiluted,1091
2009-12-01,18,magnesium,Undiluted,1226
2009-12-01,24,magnesium,Undiluted,1091
2009-12-01,32,magnesium,Undiluted,1056
2009-12-01,36,magnesium,Undiluted,975
2009-12-01,37,magnesium,Undiluted,1006
2009-12-01,38,magnesium,Undiluted,1010
2009-12-01,40,magnesium,Undiluted,1054
2009-12-01,41,magnesium,Undiluted,1084
2009-12-01,44,magnesium,Undiluted,969
2009-12-01,45,magnesium,Undiluted,1024
2009-12-01,48,magnesium,Undiluted,1017
2009-12-01,50,magnesium,Undiluted,763
2009-12-01,53,magnesium,Undiluted,976
2009-12-01,60,magnesium,Undiluted,1224
2009-12-01,A,magnesium,Undiluted,1005
2009-12-01,F,magnesium,Undiluted,1072
2009-12-01,I,magnesium,Undiluted,1032
2009-12-01,O,magnesium,Undiluted,1032
2009-12-01,V,magnesium,Undiluted,1144
2009-12-01,"Lac S",magnesium,Undiluted,1104
2010-04-01,1,magnesium,Undiluted,1584
2010-04-01,2,magnesium,Undiluted,1848
2010-04-01,5,magnesium,Undiluted,1616
2010-04-01,6,magnesium,Undiluted,1654
2010-04-01,9,magnesium,Undiluted,2030
2010-04-01,9,magnesium,Undiluted,1538
2010-04-01,12,magnesium,Undiluted,2152
2010-04-01,24,magnesium,Undiluted,1798
2010-04-01,32,magnesium,Undiluted,1928
2010-04-01,37,magnesium,Undiluted,2018
2010-04-01,38,magnesium,Undiluted,2090
2010-04-01,40,magnesium,Undiluted,1856
2010-04-01,41,magnesium,Undiluted,1794
2010-04-01,44,magnesium,Undiluted,1830
2010-04-01,45,magnesium,Undiluted,1910
2010-04-01,50,magnesium,Undiluted,1756
2010-04-01,53,magnesium,Undiluted,1914
2010-04-01,60,magnesium,Undiluted,1788
2010-04-01,A,magnesium,Undiluted,1882
2010-04-01,F,magnesium,Undiluted,2126
2010-04-01,I,magnesium,Undiluted,1824
2010-04-01,O,magnesium,Undiluted,2196
2010-04-01,V,magnesium,Undiluted,1704
2010-04-01,"Lac S",magnesium,Undiluted,1688
2010-04-01,PF,magnesium,Undiluted,1858
2010-12-01,9,magnesium,Undiluted,1500
2010-12-01,9,magnesium,Undiluted,1600
2010-12-01,12,magnesium,Undiluted,1200
2010-12-01,24,magnesium,Undiluted,1400
2010-12-01,32,magnesium,Undiluted,1900
2010-12-01,36,magnesium,Undiluted,1700
2010-12-01,36,magnesium,Undiluted,1600
2010-12-01,37,magnesium,Undiluted,1900
2010-12-01,38,magnesium,Undiluted,1500
2010-12-01,40,magnesium,Undiluted,1300
2010-12-01,41,magnesium,Undiluted,1500
2010-12-01,44,magnesium,Undiluted,1000
2010-12-01,45,magnesium,Undiluted,1700
2010-12-01,48,magnesium,Undiluted,1700
2010-12-01,50,magnesium,Undiluted,1400
2010-12-01,53,magnesium,Undiluted,1600
2010-12-01,60,magnesium,Undiluted,1400
2010-12-01,A,magnesium,Undiluted,1500
2010-12-01,F,magnesium,Undiluted,2100
2010-12-01,G,magnesium,Undiluted,1000
2010-12-01,I,magnesium,Undiluted,1400
2010-12-01,O,magnesium,Undiluted,1400
2010-12-01,V,magnesium,Undiluted,1800
2010-12-01,"Lac S",magnesium,Undiluted,1100
2011-04-01,5,magnesium,Undiluted,910
2011-04-01,6,magnesium,Undiluted,1180
2011-04-01,9,magnesium,Undiluted,1250
2011-04-01,9,magnesium,Undiluted,780
2011-04-01,12,magnesium,Undiluted,1000
2011-04-01,24,magnesium,Undiluted,1470
2011-04-01,32,magnesium,Undiluted,980
2011-04-01,37,magnesium,Undiluted,1060
2011-04-01,38,magnesium,Undiluted,1180
2011-04-01,40,magnesium,Undiluted,1100
2011-04-01,41,magnesium,Undiluted,1150
2011-04-01,44,magnesium,Undiluted,690
2011-04-01,45,magnesium,Undiluted,660
2011-04-01,50,magnesium,Undiluted,1340
2011-04-01,53,magnesium,Undiluted,1170
2011-04-01,60,magnesium,Undiluted,860
2011-04-01,A,magnesium,Undiluted,1050
2011-04-01,F,magnesium,Undiluted,1110
2011-04-01,G,magnesium,Undiluted,930
2011-04-01,I,magnesium,Undiluted,1120
2011-04-01,O,magnesium,Undiluted,830
2011-04-01,V,magnesium,Undiluted,1250
2011-04-01,"Lac S",magnesium,Undiluted,800
2011-04-01,ADS,magnesium,Undiluted,710
2011-04-01,KR,magnesium,Undiluted,1040
2007-11-01,9,sodium,Undiluted,12000
2007-11-01,10,sodium,Undiluted,NULL
2007-11-01,11,sodium,Undiluted,NULL
2007-11-01,12,sodium,Undiluted,5600
2007-11-01,13,sodium,Undiluted,NULL
2007-11-01,14,sodium,Undiluted,NULL
2007-11-01,15,sodium,Undiluted,NULL
2007-11-01,23,sodium,Undiluted,NULL
2007-11-01,24,sodium,Undiluted,15200
2007-11-01,32,sodium,Undiluted,8200
2007-11-01,41,sodium,Undiluted,8000
2007-11-01,42,sodium,Undiluted,NULL
2007-11-01,44,sodium,Undiluted,11400
2007-11-01,45,sodium,Undiluted,6600
2007-11-01,50,sodium,Undiluted,6000
2007-11-01,51,sodium,Undiluted,NULL
2007-11-01,52,sodium,Undiluted,NULL
2007-11-01,53,sodium,Undiluted,6600
2007-11-01,60,sodium,Undiluted,6400
2008-05-01,1,sodium,Undiluted,20200
2008-05-01,2,sodium,Undiluted,17000
2008-05-01,3,sodium,Undiluted,17000
2008-05-01,4,sodium,Undiluted,16000
2008-05-01,5,sodium,Undiluted,21400
2008-05-01,6,sodium,Undiluted,13200
2008-05-01,7,sodium,Undiluted,16200
2008-05-01,9,sodium,Undiluted,14200
2008-05-01,12,sodium,Undiluted,16600
2008-05-01,24,sodium,Undiluted,9000
2008-05-01,32,sodium,Undiluted,15800
2008-05-01,36,sodium,Undiluted,NULL
2008-05-01,37,sodium,Undiluted,14600
2008-05-01,38,sodium,Undiluted,16200
2008-05-01,39,sodium,Undiluted,NULL
2008-05-01,40,sodium,Undiluted,17200
2008-05-01,41,sodium,Undiluted,15600
2008-05-01,45,sodium,Undiluted,8400
2008-05-01,50,sodium,Undiluted,17400
2008-05-01,53,sodium,Undiluted,16000
2008-05-01,60,sodium,Undiluted,16800
2008-05-01,A,sodium,Undiluted,NULL
2008-05-01,F,sodium,Undiluted,NULL
2008-05-01,G,sodium,Undiluted,NULL
2008-05-01,I,sodium,Undiluted,NULL
2008-05-01,J,sodium,Undiluted,NULL
2008-05-01,K,sodium,Undiluted,NULL
2008-05-01,L,sodium,Undiluted,NULL
2008-05-01,O,sodium,Undiluted,NULL
2008-05-01,P,sodium,Undiluted,NULL
2008-05-01,R,sodium,Undiluted,NULL
2008-05-01,V,sodium,Undiluted,NULL
2008-11-01,9,sodium,Undiluted,4600
2008-11-01,12,sodium,Undiluted,NULL
2008-11-01,24,sodium,Undiluted,NULL
2008-11-01,32,sodium,Undiluted,4800
2008-11-01,37,sodium,Undiluted,5000
2008-11-01,38,sodium,Undiluted,5600
2008-11-01,40,sodium,Undiluted,5000
2008-11-01,41,sodium,Undiluted,5000
2008-11-01,44,sodium,Undiluted,4400
2008-11-01,45,sodium,Undiluted,3800
2008-11-01,50,sodium,Undiluted,4200
2008-11-01,53,sodium,Undiluted,4800
2008-11-01,A,sodium,Undiluted,4800
2008-11-01,F,sodium,Undiluted,4600
2008-11-01,G,sodium,Undiluted,4400
2008-11-01,I,sodium,Undiluted,6000
2008-11-01,O,sodium,Undiluted,5200
2008-11-01,T,sodium,Undiluted,5000
2008-11-01,V,sodium,Undiluted,4800
2009-04-01,1,sodium,Undiluted,14900
2009-04-01,2,sodium,Undiluted,14300
2009-04-01,4,sodium,Undiluted,15900
2009-04-01,5,sodium,Undiluted,15100
2009-04-01,6,sodium,Undiluted,15200
2009-04-01,9,sodium,Undiluted,16200
2009-04-01,12,sodium,Undiluted,17000
2009-04-01,24,sodium,Undiluted,15200
2009-04-01,32,sodium,Undiluted,14400
2009-04-01,37,sodium,Undiluted,15100
2009-04-01,38,sodium,Undiluted,14800
2009-04-01,40,sodium,Undiluted,13400
2009-04-01,41,sodium,Undiluted,15300
2009-04-01,44,sodium,Undiluted,16000
2009-04-01,45,sodium,Undiluted,16300
2009-04-01,50,sodium,Undiluted,15200
2009-04-01,53,sodium,Undiluted,17100
2009-04-01,60,sodium,Undiluted,14700
2009-04-01,A,sodium,Undiluted,14400
2009-04-01,F,sodium,Undiluted,15100
2009-04-01,O,sodium,Undiluted,15000
2009-04-01,V,sodium,Undiluted,16200
2009-04-01,"Lac N",sodium,Undiluted,15400
2009-04-01,"Lac S",sodium,Undiluted,14900
2009-08-01,1,sodium,Undiluted,9700
2009-08-01,5,sodium,Undiluted,8800
2009-08-01,6,sodium,Undiluted,10000
2009-08-01,9,sodium,Undiluted,11000
2009-08-01,9,sodium,Undiluted,11800
2009-08-01,12,sodium,Undiluted,10500
2009-08-01,24,sodium,Undiluted,9100
2009-08-01,32,sodium,Undiluted,10200
2009-08-01,36,sodium,Undiluted,10500
2009-08-01,37,sodium,Undiluted,9400
2009-08-01,38,sodium,Undiluted,11300
2009-08-01,40,sodium,Undiluted,11500
2009-08-01,41,sodium,Undiluted,11900
2009-08-01,44,sodium,Undiluted,11300
2009-08-01,45,sodium,Undiluted,13000
2009-08-01,50,sodium,Undiluted,10000
2009-08-01,53,sodium,Undiluted,11300
2009-08-01,60,sodium,Undiluted,11300
2009-08-01,A,sodium,Undiluted,11100
2009-08-01,F,sodium,Undiluted,10500
2009-08-01,I,sodium,Undiluted,9800
2009-08-01,O,sodium,Undiluted,10100
2009-08-01,V,sodium,Undiluted,13300
2009-08-01,"Lac S",sodium,Undiluted,11600
2009-12-01,5,sodium,Undiluted,10500
2009-12-01,6,sodium,Undiluted,9900
2009-12-01,9,sodium,Undiluted,9100
2009-12-01,9,sodium,Undiluted,9800
2009-12-01,12,sodium,Undiluted,9100
2009-12-01,18,sodium,Undiluted,11000
2009-12-01,24,sodium,Undiluted,9800
2009-12-01,32,sodium,Undiluted,9100
2009-12-01,36,sodium,Undiluted,9700
2009-12-01,37,sodium,Undiluted,9500
2009-12-01,38,sodium,Undiluted,8600
2009-12-01,40,sodium,Undiluted,10300
2009-12-01,41,sodium,Undiluted,9300
2009-12-01,44,sodium,Undiluted,10500
2009-12-01,45,sodium,Undiluted,9500
2009-12-01,48,sodium,Undiluted,9400
2009-12-01,50,sodium,Undiluted,8100
2009-12-01,53,sodium,Undiluted,10900
2009-12-01,60,sodium,Undiluted,10800
2009-12-01,A,sodium,Undiluted,9800
2009-12-01,F,sodium,Undiluted,9100
2009-12-01,I,sodium,Undiluted,9600
2009-12-01,O,sodium,Undiluted,8700
2009-12-01,V,sodium,Undiluted,8400
2009-12-01,"Lac S",sodium,Undiluted,11400
2010-04-01,1,sodium,Undiluted,12800
2010-04-01,2,sodium,Undiluted,6400
2010-04-01,5,sodium,Undiluted,5200
2010-04-01,6,sodium,Undiluted,14600
2010-04-01,9,sodium,Undiluted,9800
2010-04-01,9,sodium,Undiluted,5200
2010-04-01,12,sodium,Undiluted,7000
2010-04-01,24,sodium,Undiluted,8800
2010-04-01,32,sodium,Undiluted,12400
2010-04-01,37,sodium,Undiluted,8200
2010-04-01,38,sodium,Undiluted,10200
2010-04-01,40,sodium,Undiluted,6200
2010-04-01,41,sodium,Undiluted,12000
2010-04-01,44,sodium,Undiluted,12600
2010-04-01,45,sodium,Undiluted,5800
2010-04-01,50,sodium,Undiluted,7400
2010-04-01,53,sodium,Undiluted,6000
2010-04-01,60,sodium,Undiluted,15800
2010-04-01,A,sodium,Undiluted,9400
2010-04-01,F,sodium,Undiluted,10800
2010-04-01,I,sodium,Undiluted,9200
2010-04-01,O,sodium,Undiluted,7800
2010-04-01,V,sodium,Undiluted,12800
2010-04-01,"Lac S",sodium,Undiluted,4600
2010-04-01,PF,sodium,Undiluted,16400
2010-12-01,9,sodium,Undiluted,11600
2010-12-01,9,sodium,Undiluted,12600
2010-12-01,12,sodium,Undiluted,10000
2010-12-01,24,sodium,Undiluted,10500
2010-12-01,32,sodium,Undiluted,14200
2010-12-01,36,sodium,Undiluted,14500
2010-12-01,36,sodium,Undiluted,11800
2010-12-01,37,sodium,Undiluted,10700
2010-12-01,38,sodium,Undiluted,10700
2010-12-01,40,sodium,Undiluted,11500
2010-12-01,41,sodium,Undiluted,9900
2010-12-01,44,sodium,Undiluted,7900
2010-12-01,45,sodium,Undiluted,13400
2010-12-01,48,sodium,Undiluted,10400
2010-12-01,50,sodium,Undiluted,12000
2010-12-01,53,sodium,Undiluted,9800
2010-12-01,60,sodium,Undiluted,11700
2010-12-01,A,sodium,Undiluted,21200
2010-12-01,F,sodium,Undiluted,15000
2010-12-01,G,sodium,Undiluted,6900
2010-12-01,I,sodium,Undiluted,10600
2010-12-01,O,sodium,Undiluted,10000
2010-12-01,V,sodium,Undiluted,14100
2010-12-01,"Lac S",sodium,Undiluted,9700
2011-04-01,5,sodium,Undiluted,9800
2011-04-01,6,sodium,Undiluted,10450
2011-04-01,9,sodium,Undiluted,10600
2011-04-01,9,sodium,Undiluted,8750
2011-04-01,12,sodium,Undiluted,9800
2011-04-01,24,sodium,Undiluted,12500
2011-04-01,32,sodium,Undiluted,9800
2011-04-01,37,sodium,Undiluted,10300
2011-04-01,38,sodium,Undiluted,10450
2011-04-01,40,sodium,Undiluted,10500
2011-04-01,41,sodium,Undiluted,10600
2011-04-01,44,sodium,Undiluted,8050
2011-04-01,45,sodium,Undiluted,8650
2011-04-01,50,sodium,Undiluted,11400
2011-04-01,53,sodium,Undiluted,10550
2011-04-01,60,sodium,Undiluted,9100
2011-04-01,A,sodium,Undiluted,10350
2011-04-01,F,sodium,Undiluted,9950
2011-04-01,G,sodium,Undiluted,9100
2011-04-01,I,sodium,Undiluted,9800
2011-04-01,O,sodium,Undiluted,9550
2011-04-01,V,sodium,Undiluted,10950
2011-04-01,"Lac S",sodium,Undiluted,9000
2011-04-01,ADS,sodium,Undiluted,9300
2011-04-01,KR,sodium,Undiluted,9550
2007-11-01,9,potassium,Undiluted,508
2007-11-01,10,potassium,Undiluted,NULL
2007-11-01,11,potassium,Undiluted,NULL
2007-11-01,12,potassium,Undiluted,492
2007-11-01,13,potassium,Undiluted,NULL
2007-11-01,14,potassium,Undiluted,NULL
2007-11-01,15,potassium,Undiluted,NULL
2007-11-01,23,potassium,Undiluted,NULL
2007-11-01,24,potassium,Undiluted,560
2007-11-01,32,potassium,Undiluted,404
2007-11-01,41,potassium,Undiluted,534
2007-11-01,42,potassium,Undiluted,NULL
2007-11-01,44,potassium,Undiluted,530
2007-11-01,45,potassium,Undiluted,410
2007-11-01,50,potassium,Undiluted,434
2007-11-01,51,potassium,Undiluted,NULL
2007-11-01,52,potassium,Undiluted,NULL
2007-11-01,53,potassium,Undiluted,410
2007-11-01,60,potassium,Undiluted,492
2008-05-01,1,potassium,Undiluted,554
2008-05-01,2,potassium,Undiluted,440
2008-05-01,3,potassium,Undiluted,514
2008-05-01,4,potassium,Undiluted,432
2008-05-01,5,potassium,Undiluted,560
2008-05-01,6,potassium,Undiluted,418
2008-05-01,7,potassium,Undiluted,524
2008-05-01,9,potassium,Undiluted,438
2008-05-01,12,potassium,Undiluted,514
2008-05-01,24,potassium,Undiluted,550
2008-05-01,32,potassium,Undiluted,522
2008-05-01,36,potassium,Undiluted,NULL
2008-05-01,37,potassium,Undiluted,478
2008-05-01,38,potassium,Undiluted,564
2008-05-01,39,potassium,Undiluted,NULL
2008-05-01,40,potassium,Undiluted,588
2008-05-01,41,potassium,Undiluted,526
2008-05-01,45,potassium,Undiluted,548
2008-05-01,50,potassium,Undiluted,560
2008-05-01,53,potassium,Undiluted,558
2008-05-01,60,potassium,Undiluted,620
2008-05-01,A,potassium,Undiluted,NULL
2008-05-01,F,potassium,Undiluted,NULL
2008-05-01,G,potassium,Undiluted,NULL
2008-05-01,I,potassium,Undiluted,NULL
2008-05-01,J,potassium,Undiluted,NULL
2008-05-01,K,potassium,Undiluted,NULL
2008-05-01,L,potassium,Undiluted,NULL
2008-05-01,O,potassium,Undiluted,NULL
2008-05-01,P,potassium,Undiluted,NULL
2008-05-01,R,potassium,Undiluted,NULL
2008-05-01,V,potassium,Undiluted,NULL
2008-11-01,9,potassium,Undiluted,420
2008-11-01,12,potassium,Undiluted,NULL
2008-11-01,24,potassium,Undiluted,NULL
2008-11-01,32,potassium,Undiluted,382
2008-11-01,37,potassium,Undiluted,385
2008-11-01,38,potassium,Undiluted,470
2008-11-01,40,potassium,Undiluted,386
2008-11-01,41,potassium,Undiluted,392
2008-11-01,44,potassium,Undiluted,388
2008-11-01,45,potassium,Undiluted,372
2008-11-01,50,potassium,Undiluted,388
2008-11-01,53,potassium,Undiluted,384
2008-11-01,A,potassium,Undiluted,412
2008-11-01,F,potassium,Undiluted,390
2008-11-01,G,potassium,Undiluted,384
2008-11-01,I,potassium,Undiluted,488
2008-11-01,O,potassium,Undiluted,452
2008-11-01,T,potassium,Undiluted,388
2008-11-01,V,potassium,Undiluted,390
2009-04-01,1,potassium,Undiluted,536
2009-04-01,2,potassium,Undiluted,558
2009-04-01,4,potassium,Undiluted,504
2009-04-01,5,potassium,Undiluted,514
2009-04-01,6,potassium,Undiluted,512
2009-04-01,9,potassium,Undiluted,520
2009-04-01,12,potassium,Undiluted,530
2009-04-01,24,potassium,Undiluted,556
2009-04-01,32,potassium,Undiluted,538
2009-04-01,37,potassium,Undiluted,526
2009-04-01,38,potassium,Undiluted,516
2009-04-01,40,potassium,Undiluted,524
2009-04-01,41,potassium,Undiluted,518
2009-04-01,44,potassium,Undiluted,520
2009-04-01,45,potassium,Undiluted,512
2009-04-01,50,potassium,Undiluted,516
2009-04-01,53,potassium,Undiluted,494
2009-04-01,60,potassium,Undiluted,524
2009-04-01,A,potassium,Undiluted,526
2009-04-01,F,potassium,Undiluted,540
2009-04-01,O,potassium,Undiluted,520
2009-04-01,V,potassium,Undiluted,556
2009-04-01,"Lac N",potassium,Undiluted,500
2009-04-01,"Lac S",potassium,Undiluted,552
2009-08-01,1,potassium,Undiluted,397
2009-08-01,5,potassium,Undiluted,433
2009-08-01,6,potassium,Undiluted,428
2009-08-01,9,potassium,Undiluted,454
2009-08-01,9,potassium,Undiluted,400
2009-08-01,12,potassium,Undiluted,391
2009-08-01,24,potassium,Undiluted,467
2009-08-01,32,potassium,Undiluted,421
2009-08-01,36,potassium,Undiluted,409
2009-08-01,37,potassium,Undiluted,424
2009-08-01,38,potassium,Undiluted,474
2009-08-01,40,potassium,Undiluted,437
2009-08-01,41,potassium,Undiluted,386
2009-08-01,44,potassium,Undiluted,368
2009-08-01,45,potassium,Undiluted,418
2009-08-01,50,potassium,Undiluted,433
2009-08-01,53,potassium,Undiluted,413
2009-08-01,60,potassium,Undiluted,413
2009-08-01,A,potassium,Undiluted,433
2009-08-01,F,potassium,Undiluted,431
2009-08-01,I,potassium,Undiluted,423
2009-08-01,O,potassium,Undiluted,449
2009-08-01,V,potassium,Undiluted,416
2009-08-01,"Lac S",potassium,Undiluted,411
2009-12-01,5,potassium,Undiluted,400
2009-12-01,6,potassium,Undiluted,418
2009-12-01,9,potassium,Undiluted,392
2009-12-01,9,potassium,Undiluted,395
2009-12-01,12,potassium,Undiluted,431
2009-12-01,18,potassium,Undiluted,514
2009-12-01,24,potassium,Undiluted,432
2009-12-01,32,potassium,Undiluted,449
2009-12-01,36,potassium,Undiluted,529
2009-12-01,37,potassium,Undiluted,437
2009-12-01,38,potassium,Undiluted,399
2009-12-01,40,potassium,Undiluted,450
2009-12-01,41,potassium,Undiluted,455
2009-12-01,44,potassium,Undiluted,392
2009-12-01,45,potassium,Undiluted,422
2009-12-01,48,potassium,Undiluted,403
2009-12-01,50,potassium,Undiluted,294
2009-12-01,53,potassium,Undiluted,387
2009-12-01,60,potassium,Undiluted,534
2009-12-01,A,potassium,Undiluted,388
2009-12-01,F,potassium,Undiluted,430
2009-12-01,I,potassium,Undiluted,398
2009-12-01,O,potassium,Undiluted,402
2009-12-01,V,potassium,Undiluted,482
2009-12-01,"Lac S",potassium,Undiluted,468
2010-04-01,1,potassium,Undiluted,556
2010-04-01,2,potassium,Undiluted,512
2010-04-01,5,potassium,Undiluted,474
2010-04-01,6,potassium,Undiluted,494
2010-04-01,9,potassium,Undiluted,548
2010-04-01,9,potassium,Undiluted,490
2010-04-01,12,potassium,Undiluted,498
2010-04-01,24,potassium,Undiluted,482
2010-04-01,32,potassium,Undiluted,504
2010-04-01,37,potassium,Undiluted,590
2010-04-01,38,potassium,Undiluted,624
2010-04-01,40,potassium,Undiluted,508
2010-04-01,41,potassium,Undiluted,510
2010-04-01,44,potassium,Undiluted,478
2010-04-01,45,potassium,Undiluted,484
2010-04-01,50,potassium,Undiluted,482
2010-04-01,53,potassium,Undiluted,486
2010-04-01,60,potassium,Undiluted,504
2010-04-01,A,potassium,Undiluted,502
2010-04-01,F,potassium,Undiluted,548
2010-04-01,I,potassium,Undiluted,544
2010-04-01,O,potassium,Undiluted,558
2010-04-01,V,potassium,Undiluted,465
2010-04-01,"Lac S",potassium,Undiluted,430
2010-04-01,PF,potassium,Undiluted,460
2010-12-01,9,potassium,Undiluted,516
2010-12-01,9,potassium,Undiluted,491
2010-12-01,12,potassium,Undiluted,481
2010-12-01,24,potassium,Undiluted,506
2010-12-01,32,potassium,Undiluted,504
2010-12-01,36,potassium,Undiluted,485
2010-12-01,36,potassium,Undiluted,484
2010-12-01,37,potassium,Undiluted,496
2010-12-01,38,potassium,Undiluted,505
2010-12-01,40,potassium,Undiluted,525
2010-12-01,41,potassium,Undiluted,479
2010-12-01,44,potassium,Undiluted,504
2010-12-01,45,potassium,Undiluted,600
2010-12-01,48,potassium,Undiluted,483
2010-12-01,50,potassium,Undiluted,539
2010-12-01,53,potassium,Undiluted,462
2010-12-01,60,potassium,Undiluted,479
2010-12-01,A,potassium,Undiluted,748
2010-12-01,F,potassium,Undiluted,605
2010-12-01,G,potassium,Undiluted,382
2010-12-01,I,potassium,Undiluted,449
2010-12-01,O,potassium,Undiluted,472
2010-12-01,V,potassium,Undiluted,548
2010-12-01,"Lac S",potassium,Undiluted,466
2011-04-01,5,potassium,Undiluted,424
2011-04-01,6,potassium,Undiluted,564
2011-04-01,9,potassium,Undiluted,708
2011-04-01,9,potassium,Undiluted,406
2011-04-01,12,potassium,Undiluted,580
2011-04-01,24,potassium,Undiluted,660
2011-04-01,32,potassium,Undiluted,430
2011-04-01,37,potassium,Undiluted,448
2011-04-01,38,potassium,Undiluted,520
2011-04-01,40,potassium,Undiluted,436
2011-04-01,41,potassium,Undiluted,600
2011-04-01,44,potassium,Undiluted,374
2011-04-01,45,potassium,Undiluted,370
2011-04-01,50,potassium,Undiluted,712
2011-04-01,53,potassium,Undiluted,524
2011-04-01,60,potassium,Undiluted,441
2011-04-01,A,potassium,Undiluted,488
2011-04-01,F,potassium,Undiluted,400
2011-04-01,G,potassium,Undiluted,403
2011-04-01,I,potassium,Undiluted,395
2011-04-01,O,potassium,Undiluted,397
2011-04-01,V,potassium,Undiluted,564
2011-04-01,"Lac S",potassium,Undiluted,394
2011-04-01,ADS,potassium,Undiluted,383
2011-04-01,KR,potassium,Undiluted,423
